"algorithms_instances_names","20iter_6hiddensize_50maxiter","20iter_6hiddensize_100maxiter","20iter_6hiddensize_150maxiter","20iter_6hiddensize_200maxiter","20iter_6hiddensize_250maxiter"
"mFlipHC/uf075-08/",0.157444467633214,0.121794893020417,0.14189417585548,0.141439303472036,0.141570802130992
"mFlipHC/uf075-07/",0.170076932841762,0.149026484378854,0.146616589150432,0.149286364303894,0.146418015965202
"mFlipHC/uf075-06/",0.102215515149684,0.104087267572822,0.102218680267464,0.102702532480991,0.103613937812202
"mFlipHC/uf075-05/",0.156239001729395,0.119692685065911,0.11974062524687,0.119721330822595,0.119619708160358
"mFlipHC/uf075-04/",0.124961968745572,0.0853818658847329,0.102402592965248,0.0861155090080856,0.085852690214334
"mFlipHC/uf075-03/",0.152399546733823,0.107545095627372,0.110437663046464,0.108779714012527,0.107760019746443
"mFlipHC/uf075-02/",0.296908656011837,0.255964137503591,0.278515437453302,0.277689038777709,0.277977328116652
"mFlipHC/uf075-01/",0.241652334971437,0.221748713252868,0.241199355545,0.221940348514756,0.222032893474612
"mFlipHC/uf050-10/",0.305535162461803,0.309342331016148,0.308802548602972,0.322752572219833,0.293011498353036
"mFlipHC/uf050-09/",0.17465611004614,0.175711793646212,0.17704110271069,0.183119905648194,0.177177593075834
"mFlipHC/uf050-08/",0.239402984594449,0.229272934428057,0.229663916241395,0.214775154484413,0.229853823882378
"mFlipHC/uf050-07/",0.189687756143799,0.188622308746174,0.188331369678835,0.18783397258536,0.187768185864913
"mFlipHC/uf050-06/",0.179766414551853,0.160354230597076,0.159140082726213,0.159169182820742,0.161394745743504
"mFlipHC/uf050-05/",0.302560894336306,0.296773947707611,0.303941077553781,0.302148238512929,0.300969413969719
"mFlipHC/uf050-04/",0.241393040188723,0.217661651360491,0.219676930073277,0.243768136409597,0.220401323656037
"mFlipHC/uf050-03/",0.430520045639847,0.363772035739462,0.360678837272689,0.429769414396868,0.360647981583717
"mFlipHC/uf050-02/",0.215475539792075,0.204656926376901,0.209742044163161,0.207684622168128,0.208740756656268
"mFlipHC/uf050-01/",0.249135189185795,0.245330725526181,0.228375284791901,0.238637915520948,0.248166459769605
"mFlipHC/uf020-10/",0.453935628465839,0.422851495231669,0.432127069165376,0.445155821556148,0.438546092582875
"mFlipHC/uf020-09/",0.282255335950665,0.278749452744044,0.261132963686915,0.239650955165257,0.279153920342
"mFlipHC/uf020-08/",0.396136226003969,0.388538359401072,0.391943526351299,0.358382961459592,0.392802313387007
"mFlipHC/uf020-07/",0.419756001558873,0.372866205241715,0.384507253864695,0.389209120464633,0.386665951543706
"mFlipHC/uf020-06/",0.367652440381839,0.365668357078122,0.350472492427498,0.366637108005853,0.362697113610016
"mFlipHC/uf020-05/",0.399267507877887,0.390600677283283,0.387953353418866,0.391405853995878,0.391301506316128
"mFlipHC/uf020-04/",0.386894896936311,0.35235693642983,0.34208355005646,0.336363755081886,0.334568139563477
"mFlipHC/uf020-03/",0.558139055133878,0.552216850719413,0.508490411017286,0.556422545334012,0.471037832090836
"mFlipHC/uf020-02/",0.555958732808301,0.548089472103065,0.534481523208782,0.476196541897119,0.493041465170235
"mFlipHC/uf020-01/",0.349648886360207,0.349129202747129,0.348081650502195,0.345165166604157,0.337422283668669
"mFlipHC/uf020-01/",0.342897428178477,0.34617995993625,0.319162486720659,0.345626346394032,0.349828746807394
"2FlipHCrs/uf250-10/",0.997146665098835,0.475071240660344,0.208093541137762,0.201398787654864,0.200849292868353
"2FlipHCrs/uf250-09/",0.794745054970973,0.884227970435336,0.203167405916353,0.201613590168242,0.0797146007148504
"2FlipHCrs/uf250-08/",1.07671973865691,0.329218308853454,0.182119127311936,0.0802573209810351,0.193958503680662
"2FlipHCrs/uf250-07/",0.565032311380744,0.0299303408599831,0.108620310455602,0.0224936729700534,0.0168837165375314
"2FlipHCrs/uf250-06/",1.23178135663015,0.118313911953196,0.0512731547836855,0.103541260698649,0.0450278869641835
"2FlipHCrs/uf250-05/",0.615719838084145,0.114737825251272,0.058127642063529,0.150033510010984,0.0650582809208925
"2FlipHCrs/uf250-04/",0.372686774045382,0.327812804265889,1.03652893935415,0.222497517418111,0.22245600339705
"2FlipHCrs/uf250-03/",0.389406297984636,0.0655793940994798,0.137776123069679,0.0567993617019235,0.0580860728635507
"2FlipHCrs/uf250-02/",0.228937497559857,0.110082902818965,0.0344967854835619,0.0338720555838406,0.0230049130356552
"2FlipHCrs/uf250-01/",0.608864284949787,0.229679085970104,0.180654609846784,0.0830635454947002,0.084155577724643
"2FlipHCrs/uf225-10/",0.612852202279113,0.0425102405738156,0.0291068291086496,0.0527367044952036,0.103652413182718
"2FlipHCrs/uf225-09/",0.245824982362852,0.1099351117988,0.111228924798611,0.040557273739725,0.0395315265874081
"2FlipHCrs/uf225-08/",0.186328620812461,0.0425958325100152,0.0637217181878292,0.0265074578537392,0.0334547342933219
"2FlipHCrs/uf225-07/",2.08849826303031,0.115482287442143,0.247684596926371,0.247949169801496,0.0937639269483626
"2FlipHCrs/uf225-06/",0.460235636884318,0.0762352307767373,0.0595687477496254,0.0321304272766741,0.0325624317753292
"2FlipHCrs/uf225-05/",0.524738014391996,0.249873275448605,0.0568037680842814,0.242999259872444,0.08879327621402
"2FlipHCrs/uf225-04/",0.557209762776935,0.1174402921904,0.0833302752920907,0.0453639916227762,0.04180967650761
"2FlipHCrs/uf225-03/",0.270599223781714,0.12488172568286,0.120494994504553,0.138443189302391,0.600717293506491
"2FlipHCrs/uf225-02/",0.559206041988142,0.586951503202368,0.212135076611891,0.0784520200916253,0.127579075894853
"2FlipHCrs/uf225-01/",1.11358676025599,0.219843878251417,0.212013414168882,1.05060468481755,0.210462220223815
"2FlipHCrs/uf200-10/",0.404620909144375,0.23771283803954,0.14441717570834,0.143590391516731,0.0911626559912327
"2FlipHCrs/uf200-09/",1.25138720465106,0.0967122885558655,0.175434103970308,0.0945243223803632,0.173531951567606
"2FlipHCrs/uf200-08/",0.217527220974734,0.0923202410510981,0.0544083464670371,0.0536530025017045,0.0498885586727188
"2FlipHCrs/uf200-07/",0.791756817490854,0.727031117897305,0.0674979127913863,0.209081568030834,0.0776936207482972
"2FlipHCrs/uf200-06/",0.335853235757965,0.52493414756564,0.0262047472354707,0.0287944045342944,0.0252077209697689
"2FlipHCrs/uf200-05/",0.530836923074824,0.140450121694822,0.0301779792756784,0.517663198151958,0.0400507956540241
"2FlipHCrs/uf200-04/",0.702236825565598,0.112239859079711,0.988605906924181,0.0504350543680701,0.204463380061012
"2FlipHCrs/uf200-03/",0.213353602431169,0.0627971543290211,0.0696283515907115,0.223052138640133,0.0673609120284818
"2FlipHCrs/uf200-02/",0.525771002419374,0.118967574704238,0.0482340325621639,0.199029423532805,0.201179188337184
"2FlipHCrs/uf200-01/",0.175762192293639,0.155536929975751,0.155196555247608,0.037197161611346,0.0401171648737155
"2FlipHCrs/uf175-10/",0.275142756694803,0.0718480600391964,0.0751120438000894,0.0769777380777203,0.0833265817981598
"2FlipHCrs/uf175-09/",0.215964919251998,0.0501596146876862,0.070972086803866,0.0318668047014628,0.0273093913066501
"2FlipHCrs/uf175-08/",0.727000765588437,0.221450605177979,0.217909317734505,0.20918732833285,0.0796513260415316
"2FlipHCrs/uf175-07/",0.49977095478918,0.150917541637792,0.0654287406467269,0.0631400849926813,0.0622488883304834
"2FlipHCrs/uf175-06/",0.440034931377756,1.46378275146333,0.155786509954191,0.079945380781522,0.0791391537907439
